id,키워드,url,date,year,content,user,replyCount,"Pesan yang dikirim dengan isyarat lisan/non-lisan dan gerakan tidak selalu menghasilkan hasil yang sesuai dengan yang dimaksudkan oleh pengirim, membawa arti dan wawasan yang sama sekali berbeda terhadap konsep yang dikirim. Oleh karena itu, distorsi terjadi ketika audiens tidak dapat memahami konsep memiliki sudut pandang yang berbeda terhadap kesimpulan itu sendiri. Distorsi tersebut dapat disebabkan oleh usia, jenis kelamin, agama, ras, pandangan politik, etnis, kelas, budaya, dan suasana hati di mana audiens menerima pesan, dan sebagainya.",likeCount,quoteCount,contentLen
719,,https://twitter.com/sayaquavi/status/1209706888486457344,2.26 PM · 25 Des 2019,2019,"Saat pertama kali membacanya, dan disodori dengan kisah pembukaan: wanita yang suka bertelanjang dada karena merasa pakaian itu menyiksanya, saya buru-buru menutup naskahnya.",@sayaquavi,1,0,0,0,174
720,,https://twitter.com/sayaquavi/status/1209706968350199808,2.26 PM · 25 Des 2019,2019,Bukan ini yang sedang saya--yang saat itu memuja Kdrama dan kemampuan mereka untuk menciptakan kisah romcom yang tidak murahan--cari untuk diterbitkan di Indonesia.,@sayaquavi,1,0,0,0,164
721,,https://twitter.com/sayaquavi/status/1209709663274426368,2.37 PM · 25 Des 2019,2019,"Kisah sekelam ini saya rasa tidak akan cocok untuk Indonesia. Tentu saja saya mengeneralisasikan selera saya sebagai selera Indonesia waktu itu 🤭. Beberapa tahun kemudian, Penerbit Baca menerbitkan buku ini, dan saya senang buku ini mendapatkan rumahnya.",@sayaquavi,1,0,0,0,255
722,,https://twitter.com/sayaquavi/status/1209709727040425984,2.37 PM · 25 Des 2019,2019,"Kalau saat itu, saya memaksakan menerbitkannya padahal saya tidak memiliki 'koneksi' dengannya, saya yakin buku ini tidak akan bertahan. Saya percaya, setiap naskah pasti punya rumahnya sendiri-sendiri yang bisa menumbuhkan mereka dengan apik.",@sayaquavi,1,0,0,0,243
723,,https://twitter.com/sayaquavi/status/1209709854937378816,2.37 PM · 25 Des 2019,2019,"Itu sebabnya, karya penulis yang sama yang berbeda rumah bisa saja mengalami treatment yang berbeda. Setiap penerbit pasti memiliki visi misi yang berbeda satu sama lain.
Itu alasannya sebagai penulis jg harus mempelajari penerbit yg dituju",@sayaquavi,1,0,0,0,241
724,,https://twitter.com/sayaquavi/status/1209709907596861440,2.38 PM · 25 Des 2019,2019,"Kalau 8 tahun lalu saya langsung mengernyit saat membaca Vegetarian, sekarang saya sungguh menikmatinya. Tentu saja, alasan saya mau membacanya ulang karena sudah diterjemahkan ke bahasa Indonesia dan merupakan pemenang Man Booker's Prize.",@sayaquavi,1,0,0,0,239
725,,https://twitter.com/sayaquavi/status/1209710049725046785,2.38 PM · 25 Des 2019,2019,"Di halaman pertama, sy sangat penasaran dengan kisah si wanita yang memutuskan menjadi vegetarian ini. Alur selanjutnya sungguh memukau, membuat sy susah melepaskannya. Respons lingkungan dan keluarganya terhadap keputusannya sungguh gila! Han Kang mikirin apa ya saat menuliskan",@sayaquavi,1,0,0,0,279
726,,https://twitter.com/sayaquavi/status/1209710125667110913,2.39 PM · 25 Des 2019,2019,"Selesai membaca buku ini, saya perlu memprosesnya lama... Sampai googling review-review karena saya tidak puas dengan akhir ceritanya. Setelah membaca beberapa review, juga mengendapkannya, saya sadar ada banyak aspek yang disentil oleh Han Kang.",@sayaquavi,1,0,0,0,246
727,,https://twitter.com/sayaquavi/status/1209710168952332288,2.39 PM · 25 Des 2019,2019,"Novel ini memang bukan ditujukan untuk remaja. Semakin saya dewasa, saya juga mengalami perubahan buku bacaan favorit. Aneh, ya... Saya sendiri nggak menyangka akan keluar dari kesukaan saya akan kisah romcom yang manis.",@sayaquavi,1,0,0,0,220
728,,https://twitter.com/sayaquavi/status/1209710274657210368,2.39 PM · 25 Des 2019,2019,"Itulah curhat saya mengenai buku Vegetarian dari Han Kang🤭.

Ada yang sudah baca?

Btw katanya juga sudah ada filmnya, ya?",@sayaquavi,1,0,0,0,127
729,,https://twitter.com/nuraeni5076/status/1209710518283296771,2.40 PM · 25 Des 2019,2019,"Belum baca, tapi udah masuk daftar keinginan beli setelah pernah baca reviewnya di koran kompas,",@nuraeni5076,0,0,0,0,96
730,,https://twitter.com/deswitakth/status/1113328932831387649,3.34 PM · 3 Apr 2019,2019,"Tp sekarang lagi baca novel penulis korea bin 🤗 beliaunya setipe sama dee lestari, banyak risetnya dulu kalau mau nulis novel 😍",@deswitakth,1,0,0,0,129
731,,https://twitter.com/deswitakth/status/1113452574588276737,11.45 PM · 3 Apr 2019,2019,"Kalo penulis korsel yg bagus, ada jung eun gwol sama
@haeminsunim biin",@deswitakth,0,0,0,0,70
732,,https://twitter.com/seemia_/status/1127035450370035713,11.19 AM · 11 Mei 2019,2019,"Setelah tergila-gila sama drama korea, lagu korea, tambah lagi novel korea dari penulis Baek Myo, Hyun Go Wu, Kim Eun Jeong dst..harusnya lima tahun lagi sudah mahir bahasa korea tanpa kursus kalau gini terus..🤣🤣",@seemia_,0,0,1,0,214
733,,https://twitter.com/arorossy/status/1198549516896485377,7.30 PM · 24 Nov 2019,2019,"Baru selesai nonton Kim Ji Young 😭

Penulis novel plus yg angkat ini ke layar lebar sungguh berani bgt, mengingat Korea masih sangat menganut patriarkisme",@arorossy,0,0,0,0,157
734,,https://twitter.com/gramedialombok/status/1196698785822494720,4.56 PM · 19 Nov 2019,2019,"Upcoming Asian lit novel!
.
• Pachinko
Penulis: Min Jin Lee
🕯 Dengan latar kolonisasi Jepang atas Korea, Pachinko membeberkan hidup wanita bernama Kim Sunja yang mengalami kerasnya hidup di negeri asing. Pachinko…",@gramedialombok,0,0,0,0,218
735,,https://twitter.com/CyanPalette/status/1092961200680267776,10.40 AM · 6 Feb 2019,2019,"Halo. Aku tertarik yang vegetarian. Aku belum pernah membaca novel dengan pengarang dari korea, jadi aku penasaran bagaimana si penulis mengalirkan kata-katanya. Pasti ada unsur dari daerah asal yang mempengaruhi diksi maupun tema penulisan, secara sadar maupun tidak.",@CyanPalette,1,0,0,0,268
736,,https://twitter.com/crutskii/status/1037975308178092033,5.06 PM · 7 Sep 2018,2018,"Kemaren-kemaren baru beres baca novel ini. Penulis Korea yang saya baca setela Han Kang.
Dibilangnya sih penulis Korea paling panas saat ini. 

Bagus sih. Sebagai novel thriller, saya dibikin merinding ~",@crutskii,1,0,0,0,206
737,,https://twitter.com/crutskii/status/1037977983099625472,5.16 PM · 7 Sep 2018,2018,tp merindingnya enggak dari awal. Sampe 10 bab awal sih masih biasa aja.,@crutskii,1,0,0,0,72
738,,https://twitter.com/crutskii/status/1037983313137295360,5.38 PM · 7 Sep 2018,2018,lepas bab 10 mulai merinding deh.,@crutskii,1,0,0,0,33
739,,https://twitter.com/eomujie/status/959760983760691201,9.10 PM · 3 Feb 2018,2018,"April Snow

Penulis: Hyung-kyung Kim
Penerbit: Bentang Pustaka
Harga beli: 65k
Harga jual: 35k

Ini novel terjemahan juga, terjemahan Korea. Waktu beli novel ini karena tertarik sama covernya😂",@eomujie,1,0,0,0,200
740,,https://twitter.com/eomujie/status/959761672041742337,9.13 PM · 3 Feb 2018,2018,"Novelnya masih good condition banget karena baru sekali baca, tapi kertasnya udah menguning banget, karena udah kelamaan disimpan dilemari😂

Oiya, novel ini ada bookmark-nya ya. Dan free random gift dari aku💃",@eomujie,0,0,0,0,212
741,,https://twitter.com/mojokstore/status/1010326609486704640,10.00 AM · 23 Jun 2018,2018,"Han Kang adalah seorang penulis Korea Selatan. Ia memenangkan Penghargaan International Man Booker untuk karya fiksi pada 2016 untuk The Vegetarian, sebuah novel yang berkisah tentang keputusan seorang wanita untuk berhenti makan daging.",@mojokstore,0,0,0,0,237
742,,https://twitter.com/okkyoctora_/status/949900396234915840,4.07 PM · 7 Jan 2018,2018,"Masuk di bab kedua vegetarian, novel karya han kang. Penulis korea pemenang man booker 2016.",@okkyoctora_,1,0,0,0,92
743,,https://twitter.com/okkyoctora_/status/949902025227042816,4.14 PM · 7 Jan 2018,2018,"btw, saya belum tau, han kang itu perempuan atau laki - laki. (Sama kayak om tere liye awal-awal muncul di linkungan saya)",@okkyoctora_,1,0,0,0,122
744,,https://twitter.com/okkyoctora_/status/949902035104624640,4.14 PM · 7 Jan 2018,2018,Sejauh ini. Vegetarian adalah salah satu novel yang menarik yang saya baca. Setelah karya dan brown the davinci code tentunya.,@okkyoctora_,1,0,0,0,126
745,,https://twitter.com/okkyoctora_/status/949902047213596672,4.14 PM · 7 Jan 2018,2018,"Menceritakan tentang seorang perempuan, istri dari seorang pria yang fungsinya sebagai orang ketiga dalam novel ini.",@okkyoctora_,1,0,0,0,116
746,,https://twitter.com/okkyoctora_/status/949902079274795008,4.14 PM · 7 Jan 2018,2018,Keduanya hidup dalam rumah tangga yang biasa saja. Tapi semua berubah setelah sebuah hal yang digambarkan luar biasa oleh sang penulis,@okkyoctora_,0,0,0,0,134
747,,https://twitter.com/hopetimjang/status/1076315257063129088,12.15 PM · 22 Des 2018,2018,"Katanya penulis novel kak, cuma aku juga baru tau gara-gara thread dia ngomongin idol korea kemaren hehehe.",@hopetimjang,0,0,0,0,107
748,,https://twitter.com/penerbitkpg/status/1200354597828583429,7.03 PM · 29 Nov 2019,2019,"Acara peluncuran buku Choi, Jun dimeriahkan pembacaan puisi dari kerabat dan mahasiswi sastra Korea di Indonesia. ",@penerbitkpg,0,0,0,0,114
749,,https://twitter.com/penerbitkpg/status/1200355253947789320,7.06 PM · 29 Nov 2019,2019,"Kejutan lain datang dari Katharina. Seniman asal Indonesia itu berinisiatif memvisualisasikan puisi Choi, Jun di buku #OrangSuciPohonKelapa dalam lukisan. Salah satunya ia hadiahkan kepada sang inspirator.",@penerbitkpg,1,0,0,0,205
750,,https://twitter.com/penerbitkpg/status/1200356086689103873,7.09 PM · 29 Nov 2019,2019,"Menurut Nenden, penyelaras bahasa untuk buku #OrangSuciPohonKelapa, cara Choi, Jun menguak sisi sosial, budaya, dan kandungan filosofis, juga hal2 kecil tentang flora dan fauna kita yang ujungnya jadi kritik sosial dan lingkungan kita dengan halus, sangat mengagumkan.",@penerbitkpg,2,1,0,0,268
751,,https://twitter.com/penerbitkpg/status/1200356522032631813,7.11 PM · 29 Nov 2019,2019,"""Metafora di buku #OrangSuciPohonKelapa bagus. Saya rasa puisinya menyadarkan kita sebagai orang Indonesia tentang hal-hal berharga di sekeliling kita,"" ujar Nenden dalam peluncuran kumpulan sajak Choi, Jun di Hotel Ambhara, Jumat, 29 November 2019.",@penerbitkpg,1,0,0,0,249
752,,https://twitter.com/penerbitkpg/status/1200369300277645314,8.01 PM · 29 Nov 2019,2019,"Terima kasih Bookmanias sudah mengikuti jalannya peluncuran dan diskusi buku ""Orang Suci, Pohon Kelapa"" karya Choi, Jun. Bukunya bisa Bookmanias dapatkan di 
@gramedia
 terdekat dan 
@gramediadotcom
. #OrangSuciPohonKelapa",@penerbitkpg,0,1,1,0,226
753,,https://twitter.com/idolfess/status/1091855090225360897,9.25 AM · 3 Feb 2019,2019,"-idol Haiii ARMY, kalian suka sastra, hobi baca buku ? Dan punya kemampuan lebih, seperti Bahasa Korea, Desain, dan lainnya.
Yuk gabung jadi anggota Kamabaca.

Salam Literasi
Borahae 💜",@idolfess,0,0,1,0,189
754,,https://twitter.com/warungsastra/status/1275374254255517696,7.24 PM · 23 Jun 2020,2020,"Ingin mengenal sastra Korea Selatan? Buku ini adalah bacaan wajib kalian. 
7 Cerita Terbaik Dari 7 Penulis Korea Selatan

Panggilan telepon itu datang sekitar sebulan setelah istrinya menghilang.
Sepotong kaki sebelah kanan ditemukan.",@warungsastra,1,1,12,1,238
755,,https://twitter.com/warungsastra/status/1274474799016947716,7.50 AM · 21 Jun 2020,2020,"Buku-buku terbaru 
@marjinkiri
 dan Penerbit Baca sudah ada semua di Warung Sastra. Vegetarian karya Han Kang juga sudah ada lagi. Ini karya sastra Korea terlaris di toko kami.",@warungsastra,0,1,3,0,178
756,,https://twitter.com/krkyurich/status/1251145215953362947,10.47 PM · 17 Apr 2020,2020,..Udah seleai baca yang merah.. tinggal baca buku sastra Korea.. ini buku teralalu high class  bahasanya.. susah dipahami..,@krkyurich,0,0,0,0,123
757,,https://twitter.com/fajarkurnianto/status/1334690403061153792,11.46 AM · 4 Des 2020,2020,"The Hen Who Dreamed She Could Fly adalah dongeng indah yang menguatkan tekad untuk memupuk impian. Juga tentang kasih sayang, keberanian, pengorbanan, dan tulus mencintai tanpa membeda-bedakan.",@fajarkurnianto,0,0,1,0,193
758,,https://twitter.com/literarybase/status/1297764428977332224,2.15 PM · 24 Agt 2020,2020,"/LT Sastra Korea lagi banyak diterjemahin juga ya. Semoga jadi bisa lihat 'sisi' yg jarang diketahui di negara tersebut, salah satunya lewat kesusastraan mereka.",@literarybase,1,5,16,14,161
759,,https://twitter.com/viktoritoria/status/1297766127662067713,2.22 PM · 24 Agt 2020,2020,"Yup. Karya sastra Korea juga menarik perhatian gua, tapi seringkali susah didapat (buku fisik).",@viktoritoria,0,0,0,0,95
760,,https://twitter.com/kirauby/status/1333038786343624704,10.23 PM · 29 Nov 2020,2020,"Wishlist buku yang aku pengen  makin bertambah :'). Jujur aku nggak suka baca buku, tapi sastra korea sepertinya wajib aku beli untuk menambah kosa kata dan cara mandang suatu hal dari sisi yang berbeda.",@kirauby,2,0,1,0,203
761,,https://twitter.com/kirauby/status/1333039375089758210,10.25 PM · 29 Nov 2020,2020,Mau nabung buat beli buku Reinventing your life dulu setelah itu baru Into the magic shop. Ya semoga kesampain. Pengen banget 2021 lebih sering baca buku.,@kirauby,0,0,0,0,154
762,,https://twitter.com/meuthrz/status/1297062497380270085,3.46 PM · 22 Agt 2020,2020,"tapi ini beneran, buku yang pakaai bahasa korea kalau diterjemahin ke bahasa Indonesia jadinya kaku. Jadi kalau mau beli buku sastra yang berbahasa Korea ya yang diterjemahin ke English aja dah. Masih mending terjemahan buku Jepang ketimbang korea",@meuthrz,0,0,0,0,247
763,,https://twitter.com/auliagassi/status/1308035844754694144,10.30 PM · 21 Sep 2020,2020,"Yes, yes, I agree! Tiap lihat drama Korea yang latarnya soal buku (When The Weather is Fine, Romance is A Bonus Book, It's Okay to Not Be Okay) kelihatan mereka memelihara buku/kegiatan membaca dengan baik ☺️

Kita juga ada kak, pelajaran B. Indo kita kan isinya bacaan2 sastra 😁",@auliagassi,1,0,0,0,282
764,,https://twitter.com/patjarmerah_id/status/1433786069091188741,10.36 PM · 3 Sep 2021,2021,"Haris (@harisFQ) bertanya mengapa ketika membicarakan buku-buku asia kita melupakan sastra Malaysia? Sehingga buku-buku yang diterbitkan kebanyakan Korea Selatan, Jepang, dan Tiongkok.

Ah, iya, ya!","@patjarmerah_id
",1,1,2,0,200
765,,https://twitter.com/patjarmerah_id/status/1433768397657935881,9.26 PM · 3 Sep 2021,2021,"• Festival Buku Asia 2021: Pengembangan Sastra Lewat Terjemahan •

Ada 
@penerbitharu
, 
@shiramediagroup
, 
@penerbitbaca
 & Asabell Audida.

Setiap penerbit dan penulis punya pertemuannya masing-masing dengan sastra terjemahan asia.","@patjarmerah_id
",1,2,8,0,244
766,,https://twitter.com/patjarmerah_id/status/1433770211543453700,9.33 PM · 3 Sep 2021,2021,"Sebab mengapa buku terjemahan asia menjadi buku yang digemari banyak pembaca:
- ‘Vegetarian’ dari Hang Kang jadi pemantik banyak orang mengenal sastra asia
- k-popers salah satu yang beri pengaruh besar","@patjarmerah_id
",1,0,0,0,204
767,,https://twitter.com/patjarmerah_id/status/1433770900222971905,9.36 PM · 3 Sep 2021,2021,"Idol yang suka membaca buku juga membuat k-popers memburu buku-buku sastra asia.

Uhm. Siapa yang selalu membaca buku-buku yang dibaca Namjoon, Suga, dan idol lainnya? 🤪","@patjarmerah_id
",1,0,0,0,172
768,,https://twitter.com/patjarmerah_id/status/1433779088372633600,10.09 PM · 3 Sep 2021,2021,"Tantangan penerjemahan sastra asia:

1. Menerjemahkan buku Korea Selatan cukup sulit. Penerjemah juga terbatas. Perlu proses panjang untuk menerjemahkan. Apalagi dalam sastra Korea Selatan, penulis lebih sering menggunakan idiom.","@patjarmerah_id
",1,0,0,0,231
769,,https://twitter.com/patjarmerah_id/status/1433779090947854336,10.09 PM · 3 Sep 2021,2021,"2. Kalau bukunya belum diterjemahkan ke bahasa Inggris, cukup dilema untuk memutuskan menerjemahkan buku tersebut atau tidak karena mencari penerjemah buku berbahasa Jepang, Korea, dan bahasa lainnya tak cukup banyak.","@patjarmerah_id
",1,0,0,0,217
770,,https://twitter.com/patjarmerah_id/status/1433779094777303046,10.09 PM · 3 Sep 2021,2021,"Ada yang mau memulai karir menjadi penerjemah buku Korea, Jepang, Tiongkok, Vietnam, dan negara asia lainnya? 🤔 patjarmin jadi ingin, deh! 😆","@patjarmerah_id
",1,0,0,0,142
771,,https://twitter.com/buku_mee/status/1347191740214636545,11.41 PM · 7 Jan 2021,2021,"Novel ini ditulis oleh bintang baru sastra Korea yang tengah melesat di pentas dunia. Dalam novel mencekam yang membuat kita penasaran ini, dikisahkan bahwa Oh Gi terjaga dari koma akibat kecelakaan mobil yang merenggut nyawa istrinya.",@buku_mee,1,0,0,0,235
772,,https://twitter.com/buku_mee/status/1347191855792836610,11.42 PM · 7 Jan 2021,2021,Dia dirawat oleh sang ibu mertua yang berduka karena kehilangan putri tunggalnya. Oh Gi dibiarkan terlunta di atas ranjang. Dunianya menyempit hanya sebatas kamar tidur dan ingatan tentang hubungan buruk dengan istrinya yang senang berkebun.,@buku_mee,1,0,0,0,241
773,,https://twitter.com/buku_mee/status/1347191934528352264,11.42 PM · 7 Jan 2021,2021,"Suatu hari Oh Gi melihat sang ibu mertua menggali lubang besar di kebun kesayangan mendiang istrinya. Ketika ditanya, sang mertua menjawab bahwa dia hanya menyelesaikan apa yang telah dimulai oleh putrinya.",@buku_mee,1,0,0,0,206
774,,https://twitter.com/buku_mee/status/1347192044029054977,11.43 PM · 7 Jan 2021,2021,Sesungguhnya untuk apakah lubang yang digali oleh si ibu mertua? Apakah untuk mengubur Oh Gi hidup-hidup sebagai pembalasan dendam atas kematian putri tunggalnya?,@buku_mee,1,0,0,0,162
775,,https://twitter.com/buku_mee/status/1347192107912421376,11.43 PM · 7 Jan 2021,2021,"Oh Gi pun terombang-ambing antara rasa takut dan penasaran di satu sisi, serta ketergantungan terhadap sang ibu mertua di sisi lain.

Novel laris yang meraih sejumlah penghargaan ini diramu dengan baik untuk memancing rasa ingin tahu dan ketegangan pembaca,
",@buku_mee,1,0,0,0,261
776,,https://twitter.com/buku_mee/status/1347192433604325383,11.44 PM · 7 Jan 2021,2021,sekaligus menyingkap sisi-sisi psikologis tak terduga tokoh-tokohnya. Inilah sebuah novel menarik dan mencekam yang berakhir mengejutkan. ,@buku_mee,1,0,0,0,138
777,,https://twitter.com/lauborarose/status/1453901503433875460,10.48 AM · 29 Okt 2021,2021,"Google playbook. Ada jg Lti korea (free), banyak buku bhs inggris mostly terjemahan dari sastra korea, cuma ada jg kok buku yg emg bhs aslinya inggris, coba search aja judulnya",@lauborarose,0,0,2,1,176
778,,https://twitter.com/lauborarose/status/1444869361437601795,12.37 PM · 4 Okt 2021,2021,"Rangkaian Rekomendasi Sastra Korea (tersedia dalam bahasa Inggris, disediakan oleh DLKL/LTI Korea) 📖

*rekomendasi dari berbagai sumber di google (kebanyakan buku KR populer)",@lauborarose,5,260,778,780,177
779,,https://twitter.com/caljinnie/status/1444892301738733574,2.09 PM · 4 Okt 2021,2021,Aaaaa thank you threadnya! 😍😍 btw itu yg my brilliant life pas banget baru dibuka po-nya di penerbit haru skskfn,@caljinnie,1,0,0,0,114
780,,https://twitter.com/caljinnie/status/1444913912063795201,3.34 PM · 4 Okt 2021,2021,"Hooh benerr, tapi kayaknya i'm home but i still want to go home ga ada di lti korea ya? Padahal kalo ada lumayan bisa pinjem 😂",@caljinnie,1,0,0,0,127
781,,https://twitter.com/doyouchi8412/status/1406605976640180229,10.32 PM · 20 Jun 2021,2021,"Thank you Penerbit Haru. Terima kasih sudah jadi jembatan karya-karya sastra/ tulisan Korea ke Indonesia. ❤️ 

Semoga ke depannya nerbitin buku-buku yang bagus lagi.",@doyouchi8412,0,2,1,0,167
